date,area,town,daily_cases,avg_cases,std_daily_cases,std_avg_cases
2021/8/25,Outskirt of Tel Aviv,Petah Tiqwa,217,228.4286,86.01894795,90.54925278
2021/8/26,Outskirt of Tel Aviv,Petah Tiqwa,270,237.4286,107.0281841,94.11685892
2021/8/27,Outskirt of Tel Aviv,Petah Tiqwa,236,240.5714,93.55056091,95.36266698
2021/8/28,Outskirt of Tel Aviv,Petah Tiqwa,311,264.4286,123.280612,104.8196773
2021/8/29,Outskirt of Tel Aviv,Petah Tiqwa,255,268,101.0821739,106.2353827
2021/8/30,Outskirt of Tel Aviv,Petah Tiqwa,293,265.8571,116.1453998,105.3859357
2021/8/31,Outskirt of Tel Aviv,Petah Tiqwa,341,274.7143,135.1726325,108.8969358
2021/9/1,Outskirt of Tel Aviv,Petah Tiqwa,267,281.8571,105.838982,111.7283466
2021/9/2,Outskirt of Tel Aviv,Petah Tiqwa,296,285.5714,117.3346018,113.2006977
2021/9/3,Outskirt of Tel Aviv,Petah Tiqwa,288,293,114.1633964,116.1453998
2021/9/4,Outskirt of Tel Aviv,Petah Tiqwa,174,273.4286,68.97371863,108.3872835
2021/9/5,Outskirt of Tel Aviv,Petah Tiqwa,131,255.7143,51.92848932,101.3653229
2021/9/6,Outskirt of Tel Aviv,Petah Tiqwa,292,255.5714,115.7489991,101.3086772
2021/9/7,Outskirt of Tel Aviv,Petah Tiqwa,243,241.5714,96.32536568,95.75906767
2021/9/8,Outskirt of Tel Aviv,Petah Tiqwa,83,215.2857,32.90125659,85.33939826
2021/9/9,Outskirt of Tel Aviv,Petah Tiqwa,195,200.8571,77.29813295,79.61989139
2021/9/10,Outskirt of Tel Aviv,Petah Tiqwa,298,202.2857,118.1274032,80.1861894
2021/9/11,Outskirt of Tel Aviv,Petah Tiqwa,349,227.2857,138.343838,90.09620645
2021/9/12,Outskirt of Tel Aviv,Petah Tiqwa,206,238,81.65854045,94.34336227
2021/9/13,Outskirt of Tel Aviv,Petah Tiqwa,282,236.5714,111.7849923,93.77706426
2021/9/14,Outskirt of Tel Aviv,Petah Tiqwa,214,232.4286,84.82974591,92.13485551
2021/9/15,Outskirt of Tel Aviv,Petah Tiqwa,216,251.4286,85.62254727,99.66646847
2021/9/16,Outskirt of Tel Aviv,Petah Tiqwa,74,234.1429,29.33365045,92.8144052
2021/9/17,Outskirt of Tel Aviv,Petah Tiqwa,82,203.2857,32.50485591,80.58259008
2021/9/18,Outskirt of Tel Aviv,Petah Tiqwa,227,185.8571,89.98295477,73.67388116
2021/9/19,Outskirt of Tel Aviv,Petah Tiqwa,125,174.2857,49.55008523,69.08697031
2021/9/20,Outskirt of Tel Aviv,Petah Tiqwa,170,158.2857,67.38811591,62.7445594
2021/9/21,Outskirt of Tel Aviv,Petah Tiqwa,111,143.5714,44.00047568,56.91180085
2021/9/22,Outskirt of Tel Aviv,Petah Tiqwa,134,131.8571,53.11769136,52.26824434
2021/9/23,Outskirt of Tel Aviv,Petah Tiqwa,103,136,40.82927023,53.91049273
2021/9/24,Outskirt of Tel Aviv,Petah Tiqwa,129,142.7143,51.13568795,56.57204582
2021/9/25,Outskirt of Tel Aviv,Petah Tiqwa,55,118.1429,21.8020375,46.83192611
2021/9/26,Outskirt of Tel Aviv,Petah Tiqwa,66,109.7143,26.162445,43.49082332
2021/9/27,Outskirt of Tel Aviv,Petah Tiqwa,104,100.2857,41.22567091,39.75331986
2021/9/28,Outskirt of Tel Aviv,Petah Tiqwa,32,89,12.68482182,35.27966068
2021/9/29,Outskirt of Tel Aviv,Petah Tiqwa,60,78.42857,23.78404091,31.08913862
2021/9/30,Outskirt of Tel Aviv,Petah Tiqwa,92,76.85714,36.46886273,30.4662227
2021/10/1,Outskirt of Tel Aviv,Petah Tiqwa,52,65.85714,20.61283545,26.1058152
2021/10/2,Outskirt of Tel Aviv,Petah Tiqwa,32,62.57143,12.68482182,24.80335751
2021/10/3,Outskirt of Tel Aviv,Petah Tiqwa,36,58.28571,14.27042455,23.10449518
2021/10/4,Outskirt of Tel Aviv,Petah Tiqwa,53,51,21.00923614,20.21643477
2021/10/5,Outskirt of Tel Aviv,Petah Tiqwa,31,50.85714,12.28842114,20.15980497
2021/10/6,Outskirt of Tel Aviv,Petah Tiqwa,38,47.71429,15.06322591,18.91397709
2021/10/7,Outskirt of Tel Aviv,Petah Tiqwa,37,39.85714,14.66682523,15.79939747
2021/10/8,Outskirt of Tel Aviv,Petah Tiqwa,35,37.42857,13.87402386,14.83671067
2021/10/9,Outskirt of Tel Aviv,Petah Tiqwa,19,35.57143,7.531612954,14.1005391
2021/10/10,Outskirt of Tel Aviv,Petah Tiqwa,30,34.71429,11.89202045,13.76076822
2021/10/11,Outskirt of Tel Aviv,Petah Tiqwa,43,33.28571,17.04522932,13.19447814
2021/10/12,Outskirt of Tel Aviv,Petah Tiqwa,40,34.57143,15.85602727,13.70413842
2021/10/13,Outskirt of Tel Aviv,Petah Tiqwa,47,35.85714,18.63083205,14.21379474
2021/10/14,Outskirt of Tel Aviv,Petah Tiqwa,30,34.85714,11.89202045,13.81739406
2021/10/15,Outskirt of Tel Aviv,Petah Tiqwa,34,34.71429,13.47762318,13.76076822
2021/10/16,Outskirt of Tel Aviv,Petah Tiqwa,9,33.28571,3.567606136,13.19447814
2021/10/17,Outskirt of Tel Aviv,Petah Tiqwa,24,32.42857,9.513616363,12.85470726
2021/10/18,Outskirt of Tel Aviv,Petah Tiqwa,29,30.42857,11.49561977,12.06190589
2021/10/19,Outskirt of Tel Aviv,Petah Tiqwa,23,28,9.117215682,11.09921909
2021/10/20,Outskirt of Tel Aviv,Petah Tiqwa,25,24.85714,9.910017045,9.853387244
2021/10/21,Outskirt of Tel Aviv,Petah Tiqwa,22,23.71429,8.720815,9.400360725
2021/10/22,Outskirt of Tel Aviv,Petah Tiqwa,17,21.28571,6.738811591,8.437669957
2021/10/23,Outskirt of Tel Aviv,Petah Tiqwa,5,20.71429,1.982003409,8.211158679
2021/10/24,Outskirt of Tel Aviv,Petah Tiqwa,22,20.42857,8.720815,8.097899076
2021/10/25,Outskirt of Tel Aviv,Petah Tiqwa,7,17.28571,2.774804773,6.85206723
2021/10/26,Outskirt of Tel Aviv,Petah Tiqwa,22,17.14286,8.720815,6.795441392
2021/10/27,Outskirt of Tel Aviv,Petah Tiqwa,13,15.42857,5.153208864,6.115895667
2021/10/28,Outskirt of Tel Aviv,Petah Tiqwa,4,12.85714,1.585602727,5.096579062
2021/10/29,Outskirt of Tel Aviv,Petah Tiqwa,7,11.42857,2.774804773,4.53029294
2021/10/30,Outskirt of Tel Aviv,Petah Tiqwa,1,10.85714,0.396400682,4.303777698
2021/10/31,Outskirt of Tel Aviv,Petah Tiqwa,6,8.571429,2.378404091,3.3977203
2021/11/1,Outskirt of Tel Aviv,Petah Tiqwa,10,9,3.964006818,3.567606136
2021/11/2,Outskirt of Tel Aviv,Petah Tiqwa,7,6.857143,2.774804773,2.71817616
2021/11/3,Outskirt of Tel Aviv,Petah Tiqwa,12,6.714286,4.756808182,2.661547548
2021/11/4,Outskirt of Tel Aviv,Petah Tiqwa,7,7.142857,2.774804773,2.831433385
2021/11/5,Outskirt of Tel Aviv,Petah Tiqwa,6,7,2.378404091,2.774804773
2021/11/6,Outskirt of Tel Aviv,Petah Tiqwa,2,7.142857,0.792801364,2.831433385
2021/11/7,Outskirt of Tel Aviv,Petah Tiqwa,5,7,1.982003409,2.774804773
2021/11/8,Outskirt of Tel Aviv,Petah Tiqwa,6,6.428571,2.378404091,2.548289927
2021/11/9,Outskirt of Tel Aviv,Petah Tiqwa,6,6.285714,2.378404091,2.491661315
2021/11/10,Outskirt of Tel Aviv,Petah Tiqwa,6,5.428571,2.378404091,2.151889246
2021/11/11,Outskirt of Tel Aviv,Petah Tiqwa,9,5.714286,3.567606136,2.265146866
2021/11/12,Outskirt of Tel Aviv,Petah Tiqwa,13,6.714286,5.153208864,2.661547548
2021/11/13,Outskirt of Tel Aviv,Petah Tiqwa,4,7,1.585602727,2.774804773
2021/11/14,Outskirt of Tel Aviv,Petah Tiqwa,11,7.857143,4.3604075,3.114576842
2021/11/15,Outskirt of Tel Aviv,Petah Tiqwa,10,8.428571,3.964006818,3.341091291
2021/11/16,Outskirt of Tel Aviv,Petah Tiqwa,14,9.571429,5.549609545,3.794120981
2021/11/17,Outskirt of Tel Aviv,Petah Tiqwa,11,10.28571,4.3604075,4.077262457
2021/11/18,Outskirt of Tel Aviv,Petah Tiqwa,6,9.857143,2.378404091,3.907378206
2021/11/19,Outskirt of Tel Aviv,Petah Tiqwa,8,9.142857,3.171205454,3.624234748
2021/11/20,Outskirt of Tel Aviv,Petah Tiqwa,8,9.714286,3.171205454,3.850749594
2021/11/21,Outskirt of Tel Aviv,Petah Tiqwa,28,12.14286,11.09921909,4.813437983
2021/11/22,Outskirt of Tel Aviv,Petah Tiqwa,13,12.57143,5.153208864,4.983323423
2021/11/23,Outskirt of Tel Aviv,Petah Tiqwa,9,11.85714,3.567606136,4.70017838
2021/11/24,Outskirt of Tel Aviv,Petah Tiqwa,9,11.57143,3.567606136,4.586922742
2021/11/25,Outskirt of Tel Aviv,Petah Tiqwa,5,11.42857,1.982003409,4.53029294
2021/11/26,Outskirt of Tel Aviv,Petah Tiqwa,10,11.71429,3.964006818,4.643552543
2021/11/27,Outskirt of Tel Aviv,Petah Tiqwa,0,10.57143,0,4.19052206
2021/11/28,Outskirt of Tel Aviv,Petah Tiqwa,19,9.285714,7.531612954,3.680863361
2021/11/29,Outskirt of Tel Aviv,Petah Tiqwa,21,10.42857,8.324414318,4.133892258
2021/11/30,Outskirt of Tel Aviv,Petah Tiqwa,10,10.57143,3.964006818,4.19052206
2021/12/1,Outskirt of Tel Aviv,Petah Tiqwa,12,11,4.756808182,4.3604075
2021/12/2,Outskirt of Tel Aviv,Petah Tiqwa,12,12,4.756808182,4.756808182
2021/12/3,Outskirt of Tel Aviv,Petah Tiqwa,8,11.71429,3.171205454,4.643552543
2021/12/4,Outskirt of Tel Aviv,Petah Tiqwa,8,12.85714,3.171205454,5.096579062
2021/12/5,Outskirt of Tel Aviv,Petah Tiqwa,18,12.71429,7.135212273,5.039953225
2021/12/6,Outskirt of Tel Aviv,Petah Tiqwa,16,12,6.342410909,4.756808182
2021/12/7,Outskirt of Tel Aviv,Petah Tiqwa,21,13.57143,8.324414318,5.379724105
2021/12/8,Outskirt of Tel Aviv,Petah Tiqwa,11,13.42857,4.3604075,5.323094304
2021/12/9,Outskirt of Tel Aviv,Petah Tiqwa,4,12.28571,1.585602727,4.870063821
2021/12/10,Outskirt of Tel Aviv,Petah Tiqwa,12,12.85714,4.756808182,5.096579062
2021/12/11,Outskirt of Tel Aviv,Petah Tiqwa,7,12.71429,2.774804773,5.039953225
2021/12/12,Outskirt of Tel Aviv,Petah Tiqwa,9,11.42857,3.567606136,4.53029294
2021/12/13,Outskirt of Tel Aviv,Petah Tiqwa,16,11.42857,6.342410909,4.53029294
2021/12/14,Outskirt of Tel Aviv,Petah Tiqwa,29,12.57143,11.49561977,4.983323423
2021/12/15,Outskirt of Tel Aviv,Petah Tiqwa,21,14,8.324414318,5.549609545
2021/12/16,Outskirt of Tel Aviv,Petah Tiqwa,28,17.42857,11.09921909,6.908697031
2021/12/17,Outskirt of Tel Aviv,Petah Tiqwa,17,18.14286,6.738811591,7.191842074
2021/12/18,Outskirt of Tel Aviv,Petah Tiqwa,10,18.57143,3.964006818,7.361727514
2021/12/19,Outskirt of Tel Aviv,Petah Tiqwa,31,21.71429,12.28842114,8.607559361
2021/12/20,Outskirt of Tel Aviv,Petah Tiqwa,25,23,9.910017045,9.117215682
2021/12/21,Outskirt of Tel Aviv,Petah Tiqwa,18,21.42857,7.135212273,8.494299758
2021/12/22,Outskirt of Tel Aviv,Petah Tiqwa,38,23.85714,15.06322591,9.456986562
2021/12/23,Outskirt of Tel Aviv,Petah Tiqwa,34,24.71429,13.47762318,9.796761406
2021/12/24,Outskirt of Tel Aviv,Petah Tiqwa,44,28.57143,17.44163,11.32573433
2021/12/25,Outskirt of Tel Aviv,Petah Tiqwa,25,30.71429,9.910017045,12.1751655
2021/12/26,Outskirt of Tel Aviv,Petah Tiqwa,50,33.42857,19.82003409,13.25110794
2021/12/27,Outskirt of Tel Aviv,Petah Tiqwa,109,45.42857,43.20767432,18.00791612
2021/12/28,Outskirt of Tel Aviv,Petah Tiqwa,63,51.85714,24.97324295,20.55620565
2021/12/29,Outskirt of Tel Aviv,Petah Tiqwa,164,69.85714,65.00971182,27.69141793
2021/12/30,Outskirt of Tel Aviv,Petah Tiqwa,169,89.14286,66.99171523,35.33629048
2021/12/31,Outskirt of Tel Aviv,Petah Tiqwa,146,103.7143,57.87449954,41.11241923
2022/1/1,Outskirt of Tel Aviv,Petah Tiqwa,169,124.2857,66.5174329,48.91814029
2022/1/2,Outskirt of Tel Aviv,Petah Tiqwa,251,153,98.79216365,60.21992446
2022/1/3,Outskirt of Tel Aviv,Petah Tiqwa,406,195.4286,159.7992767,76.91957862
2022/1/4,Outskirt of Tel Aviv,Petah Tiqwa,497,257.4286,195.6163559,101.3224238
2022/1/5,Outskirt of Tel Aviv,Petah Tiqwa,515,307.5714,202.7010529,121.058343
2022/1/6,Outskirt of Tel Aviv,Petah Tiqwa,613,371,241.2732921,146.0234769
2022/1/7,Outskirt of Tel Aviv,Petah Tiqwa,624,439.2857,245.6028292,172.9003377
2022/1/8,Outskirt of Tel Aviv,Petah Tiqwa,712,516.8571,280.2391256,203.4319968
2022/1/9,Outskirt of Tel Aviv,Petah Tiqwa,978,620.7143,384.9352034,244.3095964
2022/1/10,Outskirt of Tel Aviv,Petah Tiqwa,1210,735.5714,476.2490758,289.5166937
2022/1/11,Outskirt of Tel Aviv,Petah Tiqwa,1474,875.1429,580.157965,344.4512374
2022/1/12,Outskirt of Tel Aviv,Petah Tiqwa,1714,1046.429,674.6205916,411.8684662
2022/1/13,Outskirt of Tel Aviv,Petah Tiqwa,1365,1153.857,537.2561888,454.1515122
2022/1/14,Outskirt of Tel Aviv,Petah Tiqwa,1363,1259.429,536.4690002,495.7040473
2022/1/15,Outskirt of Tel Aviv,Petah Tiqwa,1575,1382.714,619.910987,544.2283178
2022/1/16,Outskirt of Tel Aviv,Petah Tiqwa,2113,1544.857,831.6647083,608.0468747
2022/1/17,Outskirt of Tel Aviv,Petah Tiqwa,2379,1711.857,936.3607861,673.7771191
2022/1/18,Outskirt of Tel Aviv,Petah Tiqwa,2041,1792.857,803.3259204,705.6582556
2022/1/19,Outskirt of Tel Aviv,Petah Tiqwa,2189,1860.714,861.5778734,732.3663824
2022/1/20,Outskirt of Tel Aviv,Petah Tiqwa,2020,1954.286,795.0604405,769.1957862
2022/1/21,Outskirt of Tel Aviv,Petah Tiqwa,1876,2027.571,738.3828646,798.0403428
2022/1/22,Outskirt of Tel Aviv,Petah Tiqwa,1714,2047.429,674.6205916,805.856338
2022/1/23,Outskirt of Tel Aviv,Petah Tiqwa,2451,2095.714,964.6995741,824.8610377
2022/1/24,Outskirt of Tel Aviv,Petah Tiqwa,2150,2063,846.2276966,811.9849945
2022/1/25,Outskirt of Tel Aviv,Petah Tiqwa,2069,2067,814.3465601,813.5593716
2022/1/26,Outskirt of Tel Aviv,Petah Tiqwa,1888,2024,743.1059959,796.6348176
2022/1/27,Outskirt of Tel Aviv,Petah Tiqwa,1636,1969.143,643.920238,775.0434164
2022/1/28,Outskirt of Tel Aviv,Petah Tiqwa,1429,1905.286,562.4462225,749.9096666
2022/1/29,Outskirt of Tel Aviv,Petah Tiqwa,1092,1816.429,429.804951,714.9360599
2022/1/30,Outskirt of Tel Aviv,Petah Tiqwa,1851,1730.714,728.5430076,681.1991264
2022/1/31,Outskirt of Tel Aviv,Petah Tiqwa,1588,1650.429,625.0277127,649.5994098
2022/2/1,Outskirt of Tel Aviv,Petah Tiqwa,1404,1555.429,552.6063656,612.2079534
2022/2/2,Outskirt of Tel Aviv,Petah Tiqwa,1485,1497.857,584.4875021,589.5479437
2022/2/3,Outskirt of Tel Aviv,Petah Tiqwa,1213,1437.429,477.4298586,565.7638287
2022/2/4,Outskirt of Tel Aviv,Petah Tiqwa,1089,1388.857,428.6241682,546.6461675
2022/2/5,Outskirt of Tel Aviv,Petah Tiqwa,839,1352.714,330.2255988,532.4204895
2022/2/6,Outskirt of Tel Aviv,Petah Tiqwa,1401,1288.429,551.4255828,507.1182814
2022/2/7,Outskirt of Tel Aviv,Petah Tiqwa,1200,1233,472.313133,485.3017441
2022/2/8,Outskirt of Tel Aviv,Petah Tiqwa,1076,1186.143,423.5074426,466.8590971
2022/2/9,Outskirt of Tel Aviv,Petah Tiqwa,999,1116.714,393.2006832,439.53224
2022/2/10,Outskirt of Tel Aviv,Petah Tiqwa,849,1064.714,334.1615416,419.0653376
2022/2/11,Outskirt of Tel Aviv,Petah Tiqwa,646,1001.429,254.2619033,394.1567237
2022/2/12,Outskirt of Tel Aviv,Petah Tiqwa,535,958,210.5729385,377.0633178
2022/2/13,Outskirt of Tel Aviv,Petah Tiqwa,929,890.5714,365.6490838,350.5238067
2022/2/14,Outskirt of Tel Aviv,Petah Tiqwa,688,817.4286,270.7928629,321.7352192
2022/2/15,Outskirt of Tel Aviv,Petah Tiqwa,612,751.1429,240.8796978,295.645547
2022/2/16,Outskirt of Tel Aviv,Petah Tiqwa,555,687.7143,218.444824,270.680413
2022/2/17,Outskirt of Tel Aviv,Petah Tiqwa,450,630.7143,177.1174249,248.2455392
2022/2/18,Outskirt of Tel Aviv,Petah Tiqwa,396,595,155.8633339,234.1885951
2022/2/19,Outskirt of Tel Aviv,Petah Tiqwa,316,563.7143,124.3757917,221.8747226
2022/2/20,Outskirt of Tel Aviv,Petah Tiqwa,625,520.2857,245.9964234,204.7814742
2022/2/21,Outskirt of Tel Aviv,Petah Tiqwa,481,490.7143,189.3188475,193.1423404
2022/2/22,Outskirt of Tel Aviv,Petah Tiqwa,465,469.7143,183.021339,184.8768605
2022/2/23,Outskirt of Tel Aviv,Petah Tiqwa,418,450.1429,164.522408,177.1736695
2022/2/24,Outskirt of Tel Aviv,Petah Tiqwa,311,430.2857,122.4078203,169.3579892
2022/2/25,Outskirt of Tel Aviv,Petah Tiqwa,263,411.2857,103.515295,161.8796979
2022/2/26,Outskirt of Tel Aviv,Petah Tiqwa,249,401.7143,98.00497509,158.1124497
2022/2/27,Outskirt of Tel Aviv,Petah Tiqwa,460,378.1429,181.0533676,148.8348815
2022/2/28,Outskirt of Tel Aviv,Petah Tiqwa,304,352.8571,119.6526604,138.8825353
2022/3/1,Outskirt of Tel Aviv,Petah Tiqwa,311,330.8571,122.4078203,130.2234612
2022/3/2,Outskirt of Tel Aviv,Petah Tiqwa,328,318,129.098923,125.1629802
2022/3/3,Outskirt of Tel Aviv,Petah Tiqwa,252,309.5714,99.18575793,121.8455315
2022/3/4,Outskirt of Tel Aviv,Petah Tiqwa,221,303.5714,86.98433533,119.4839658
2022/3/5,Outskirt of Tel Aviv,Petah Tiqwa,207,297.5714,81.47401544,117.1224002
2022/3/6,Outskirt of Tel Aviv,Petah Tiqwa,326,278.4286,128.3117345,109.5879036
2022/3/7,Outskirt of Tel Aviv,Petah Tiqwa,246,270.1429,96.82419226,106.3266995
2022/3/8,Outskirt of Tel Aviv,Petah Tiqwa,228,258.2857,89.73949527,101.6597735
2022/3/9,Outskirt of Tel Aviv,Petah Tiqwa,241,245.8571,94.85622087,96.76794764
2022/3/10,Outskirt of Tel Aviv,Petah Tiqwa,237,243.7143,93.28184377,95.92455382
2022/3/11,Outskirt of Tel Aviv,Petah Tiqwa,208,241.8571,81.86760972,95.19357053
2022/3/12,Outskirt of Tel Aviv,Petah Tiqwa,133,231.2857,52.34803891,91.03272799
2022/3/13,Outskirt of Tel Aviv,Petah Tiqwa,230,217.5714,90.52668382,85.63485799
2022/3/14,Outskirt of Tel Aviv,Petah Tiqwa,185,208.8571,72.81494134,82.20495937
2022/3/15,Outskirt of Tel Aviv,Petah Tiqwa,233,209.5714,91.70746666,82.48610377
2022/3/16,Outskirt of Tel Aviv,Petah Tiqwa,232,208.2857,91.31387238,81.9800596
2022/3/17,Outskirt of Tel Aviv,Petah Tiqwa,202,203.2857,79.50604405,80.01208822
2022/3/18,Outskirt of Tel Aviv,Petah Tiqwa,242,208.1429,95.24981515,81.92385434
2022/3/19,Outskirt of Tel Aviv,Petah Tiqwa,241,223.5714,94.85622087,87.99642365
2022/3/20,Outskirt of Tel Aviv,Petah Tiqwa,408,249,160.5864652,98.00497509
2022/3/21,Outskirt of Tel Aviv,Petah Tiqwa,484,291.7143,190.4996303,114.8170791
2022/3/22,Outskirt of Tel Aviv,Petah Tiqwa,446,322.1429,175.5430478,126.793602
2022/3/23,Outskirt of Tel Aviv,Petah Tiqwa,389,344.5714,153.1081739,135.6213312
2022/3/24,Outskirt of Tel Aviv,Petah Tiqwa,392,371.7143,154.2889568,146.3046213
2022/3/25,Outskirt of Tel Aviv,Petah Tiqwa,352,387.4286,138.5451857,152.4896799
2022/3/26,Outskirt of Tel Aviv,Petah Tiqwa,301,396,118.4718775,155.8633339
2022/3/27,Outskirt of Tel Aviv,Petah Tiqwa,505,409.8571,198.7651101,161.3174091
2022/3/28,Outskirt of Tel Aviv,Petah Tiqwa,424,401.2857,166.8839737,157.9437552
2022/3/29,Outskirt of Tel Aviv,Petah Tiqwa,485,406.8571,190.8932246,160.1366263
2022/3/30,Outskirt of Tel Aviv,Petah Tiqwa,295,393.4286,116.1103119,154.8512456
2022/3/31,Outskirt of Tel Aviv,Petah Tiqwa,337,385.5714,132.6412715,151.7586966
2022/4/1,Outskirt of Tel Aviv,Petah Tiqwa,340,383.8571,133.8220543,151.0839579
2022/4/2,Outskirt of Tel Aviv,Petah Tiqwa,238,374.8571,93.67543804,147.5416094
2022/4/3,Outskirt of Tel Aviv,Petah Tiqwa,378,356.7143,148.7786369,140.4007072
2022/4/4,Outskirt of Tel Aviv,Petah Tiqwa,327,342.8571,128.7053287,134.9465926
2022/4/5,Outskirt of Tel Aviv,Petah Tiqwa,259,310.5714,101.9409179,122.2391258
2022/4/6,Outskirt of Tel Aviv,Petah Tiqwa,255,304.8571,100.3665408,119.99001
2022/4/7,Outskirt of Tel Aviv,Petah Tiqwa,218,287.8571,85.80355249,113.2989073
2022/4/8,Outskirt of Tel Aviv,Petah Tiqwa,187,266,73.60212989,104.6960778
2022/4/9,Outskirt of Tel Aviv,Petah Tiqwa,154,254,60.61351873,99.97294648
2022/4/10,Outskirt of Tel Aviv,Petah Tiqwa,259,237,101.9409179,93.28184377
2022/4/11,Outskirt of Tel Aviv,Petah Tiqwa,222,222,87.3779296,87.3779296
2022/4/12,Outskirt of Tel Aviv,Petah Tiqwa,208,214.7143,81.86760972,84.51031978
2022/4/13,Outskirt of Tel Aviv,Petah Tiqwa,158,200.8571,62.18789584,79.05620515
2022/4/14,Outskirt of Tel Aviv,Petah Tiqwa,131,188.4286,51.56085035,74.16441868
2022/4/15,Outskirt of Tel Aviv,Petah Tiqwa,101,176.1429,39.75302203,69.32883746
2022/4/16,Outskirt of Tel Aviv,Petah Tiqwa,87,166.5714,34.24270214,65.56154983
2022/4/17,Outskirt of Tel Aviv,Petah Tiqwa,143,150,56.28398168,59.03914162
2022/4/18,Outskirt of Tel Aviv,Petah Tiqwa,114,134.5714,44.86974763,52.96653295
2022/4/19,Outskirt of Tel Aviv,Petah Tiqwa,139,124.7143,54.70960457,49.0868348
2022/4/20,Outskirt of Tel Aviv,Petah Tiqwa,128,120.4286,50.38006752,47.40000781
2022/4/21,Outskirt of Tel Aviv,Petah Tiqwa,116,118.2857,45.65693619,46.55657463
2022/4/22,Outskirt of Tel Aviv,Petah Tiqwa,74,114.4286,29.12597653,45.03844214
2022/4/23,Outskirt of Tel Aviv,Petah Tiqwa,81,113.5714,31.88113648,44.70105313
2022/4/24,Outskirt of Tel Aviv,Petah Tiqwa,149,114.4286,58.64554735,45.03844214
2022/4/25,Outskirt of Tel Aviv,Petah Tiqwa,113,114.2857,44.47615336,44.98219752
2022/4/26,Outskirt of Tel Aviv,Petah Tiqwa,127,112.5714,49.98647324,44.30745885
2022/4/27,Outskirt of Tel Aviv,Petah Tiqwa,75,105,29.51957081,41.32739914
2022/4/28,Outskirt of Tel Aviv,Petah Tiqwa,83,100.2857,32.66832503,39.47187763
2022/4/29,Outskirt of Tel Aviv,Petah Tiqwa,53,97.28571,20.86049671,38.29109874
2022/4/30,Outskirt of Tel Aviv,Petah Tiqwa,50,92.85714,19.67971387,36.54803893
2022/5/1,Outskirt of Tel Aviv,Petah Tiqwa,69,81.42857,27.15800515,32.04981918
2022/5/2,Outskirt of Tel Aviv,Petah Tiqwa,80,76.71429,31.4875422,30.19430555
2022/5/3,Outskirt of Tel Aviv,Petah Tiqwa,96,72.28571,37.78505064,28.4512418
2022/5/4,Outskirt of Tel Aviv,Petah Tiqwa,55,69.42857,21.64768526,27.32668785
2022/5/5,Outskirt of Tel Aviv,Petah Tiqwa,28,61.57143,11.02063977,24.2341625
2022/5/6,Outskirt of Tel Aviv,Petah Tiqwa,71,64.14286,27.9451937,25.24626264
2022/5/7,Outskirt of Tel Aviv,Petah Tiqwa,41,62.85714,16.13736538,24.7402106
2022/5/8,Outskirt of Tel Aviv,Petah Tiqwa,70,63,27.55159942,24.79643948
2022/5/9,Outskirt of Tel Aviv,Petah Tiqwa,73,62,28.73238226,24.4028452
2022/5/10,Outskirt of Tel Aviv,Petah Tiqwa,57,56.42857,22.43487382,22.20996224
2022/5/11,Outskirt of Tel Aviv,Petah Tiqwa,56,56.57143,22.04127954,22.26619112
2022/5/12,Outskirt of Tel Aviv,Petah Tiqwa,46,59.14286,18.10533676,23.27829125
2022/5/13,Outskirt of Tel Aviv,Petah Tiqwa,40,54.71429,15.7437711,21.53523144
2022/5/14,Outskirt of Tel Aviv,Petah Tiqwa,34,53.71429,13.38220543,21.14163716
2022/5/15,Outskirt of Tel Aviv,Petah Tiqwa,73,54.14286,28.73238226,21.31031986
2022/5/16,Outskirt of Tel Aviv,Petah Tiqwa,69,53.57143,27.15800515,21.08540828
2022/5/17,Outskirt of Tel Aviv,Petah Tiqwa,65,54.71429,25.58362804,21.53523144
2022/5/18,Outskirt of Tel Aviv,Petah Tiqwa,57,54.85714,22.43487382,21.59145638
2022/5/19,Outskirt of Tel Aviv,Petah Tiqwa,53,55.85714,20.86049671,21.98505066
2022/5/20,Outskirt of Tel Aviv,Petah Tiqwa,62,59,24.4028452,23.22206237
2022/5/21,Outskirt of Tel Aviv,Petah Tiqwa,39,59.71429,15.35017682,23.50320283
2022/5/22,Outskirt of Tel Aviv,Petah Tiqwa,84,61.28571,33.06191931,24.12170475
2022/5/23,Outskirt of Tel Aviv,Petah Tiqwa,62,60.28571,24.4028452,23.72811047
2022/5/24,Outskirt of Tel Aviv,Petah Tiqwa,70,61,27.55159942,24.00925093
2022/5/25,Outskirt of Tel Aviv,Petah Tiqwa,60,61.42857,23.61565665,24.17793363
2022/5/26,Outskirt of Tel Aviv,Petah Tiqwa,53,61.42857,20.86049671,24.17793363
2022/5/27,Outskirt of Tel Aviv,Petah Tiqwa,59,61,23.22206237,24.00925093
2022/5/28,Outskirt of Tel Aviv,Petah Tiqwa,41,61.28571,16.13736538,24.12170475
2022/5/29,Outskirt of Tel Aviv,Petah Tiqwa,81,60.85714,31.88113648,23.95302205
2022/5/30,Outskirt of Tel Aviv,Petah Tiqwa,95,65.57143,37.39145636,25.80853961
2022/5/31,Outskirt of Tel Aviv,Petah Tiqwa,83,67.42857,32.66832503,26.53949929
2022/6/1,Outskirt of Tel Aviv,Petah Tiqwa,87,71.28571,34.24270214,28.05764752
